,ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
177,10854,1970,44,Doctorates,Partnered,38853.0,1,1,2014-05-23,90,45,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0
178,10492,1959,55,Undergraduates,Partnered,38285.0,2,1,2014-06-24,96,10,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0
179,6935,1951,62,Masters,Partnered,78497.0,0,0,2013-12-01,44,978,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0
180,7698,1976,38,Doctorates,Partnered,51650.0,0,1,2014-05-11,81,191,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0
181,3559,1988,26,Masters,Partnered,16248.0,1,0,2014-05-10,77,57,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0
182,10562,1946,67,Masters,Partnered,66835.0,0,0,2013-09-28,21,1033,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0
183,10796,1984,30,Masters,Partnered,30477.0,1,0,2014-01-22,16,66,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0
184,2563,1961,53,Primary/Secondary,Partnered,28249.0,0,0,2014-06-15,80,43,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0
185,3518,1983,29,Undergraduates,Partnered,25271.0,1,0,2012-12-05,45,50,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0
186,5823,1970,44,Doctorates,Single,32303.0,0,1,2014-03-08,63,39,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0
187,3934,1966,47,Undergraduates,Partnered,61286.0,0,1,2013-08-02,34,608,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0
188,6982,1976,37,Undergraduates,Partnered,74068.0,0,0,2013-03-19,14,1581,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0
189,6431,1964,49,Doctorates,Partnered,45759.0,1,1,2013-02-23,13,68,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
190,9733,1978,34,Primary/Secondary,Partnered,24882.0,1,0,2012-09-09,52,80,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0
191,5602,1989,24,Doctorates,Partnered,66973.0,0,0,2013-05-17,98,1282,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0
193,1324,1988,25,Undergraduates,Partnered,38872.0,1,0,2013-05-30,93,91,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0
194,326,1973,40,Undergraduates,Partnered,51148.0,1,1,2013-02-18,38,315,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0
195,7224,1977,37,Undergraduates,Partnered,31353.0,1,1,2013-12-29,24,31,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0
196,6999,1980,34,Masters,Partnered,69661.0,0,0,2014-05-13,80,834,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0
197,9938,1954,59,Undergraduates,Partnered,80067.0,0,0,2013-09-19,82,1600,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0
198,6422,1954,59,Undergraduates,Partnered,86718.0,0,0,2013-01-17,20,1270,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0
199,3182,1973,41,Doctorates,Single,46854.0,1,1,2014-03-31,81,263,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1
200,7300,1952,62,Undergraduates,Single,69142.0,0,1,2014-06-29,50,535,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0
201,10424,1968,45,Undergraduates,Single,75922.0,0,0,2013-12-09,60,1295,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0
202,8727,1978,35,Undergraduates,Single,63693.0,0,1,2013-10-14,63,1150,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
203,2798,1977,35,Doctorates,Partnered,102160.0,0,0,2012-11-02,54,1240,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1
204,1030,1965,48,Doctorates,Single,40637.0,1,1,2013-07-17,72,38,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0
205,624,1984,28,Masters,Single,18890.0,0,0,2012-11-10,5,35,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1
206,5176,1988,25,Undergraduates,Partnered,29604.0,1,0,2013-12-08,88,53,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0
207,5552,1963,50,Masters,Single,48721.0,1,1,2013-05-13,50,293,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0
208,868,1966,48,Undergraduates,Partnered,44794.0,0,1,2014-06-08,99,65,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0
209,380,1954,58,Undergraduates,Single,64497.0,0,1,2012-09-10,17,1804,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1
210,2677,1956,57,Undergraduates,Partnered,46097.0,0,1,2013-03-31,11,241,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0
211,6521,1954,60,Undergraduates,Partnered,77972.0,0,0,2014-03-18,18,1101,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0
212,6927,1968,44,Doctorates,Partnered,44377.0,1,1,2012-10-05,70,264,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0
213,2877,1974,39,Masters,Partnered,46014.0,1,1,2013-01-21,21,541,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0
214,0,1985,28,Undergraduates,Partnered,70951.0,0,0,2013-05-04,66,1198,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0
215,1584,1977,37,Undergraduates,Partnered,41443.0,1,0,2014-04-01,79,482,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0
216,7264,1978,36,Masters,Single,52195.0,2,1,2014-05-12,2,17,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
217,6274,1948,65,Masters,Partnered,83790.0,0,0,2013-11-15,81,1615,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0
218,1377,1954,59,Masters,Single,44551.0,0,1,2013-08-31,24,285,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0
219,454,1980,32,Undergraduates,Partnered,69508.0,1,0,2012-11-14,48,1135,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0
220,1755,1988,26,Masters,Partnered,45204.0,1,0,2014-04-11,93,114,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0
221,2075,1969,44,Undergraduates,Partnered,72460.0,0,0,2013-11-14,56,1047,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0
222,4785,1970,44,Doctorates,Partnered,77622.0,0,2,2014-04-14,3,714,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0
223,9076,1980,33,Doctorates,Partnered,30732.0,1,0,2013-01-05,44,185,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0
224,7079,1962,50,Undergraduates,Single,63887.0,0,1,2012-09-08,38,1245,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0
225,4653,1978,35,Undergraduates,Partnered,42011.0,1,0,2013-03-26,46,189,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0
226,7375,1976,36,Undergraduates,Partnered,51369.0,0,1,2012-10-25,84,576,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0
227,709,1952,60,Undergraduates,Single,51537.0,0,1,2012-12-09,27,1103,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0
228,460,1972,40,Doctorates,Partnered,79930.0,0,0,2012-08-08,72,1753,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0
229,3726,1986,28,Doctorates,Partnered,34320.0,1,0,2014-02-16,66,17,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0
230,6798,1966,47,Undergraduates,Single,37070.0,1,1,2013-03-20,30,433,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1
231,5341,1962,51,Masters,Single,81975.0,0,1,2013-01-05,2,1588,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0
232,1606,1971,42,Undergraduates,Partnered,38590.0,1,0,2013-05-15,65,22,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0
233,9617,1951,63,Undergraduates,Single,15033.0,0,0,2014-04-16,37,19,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0
234,3233,1965,48,Doctorates,Partnered,62745.0,0,1,2013-03-23,89,1117,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0
235,89,1975,38,Masters,Partnered,22212.0,1,0,2013-12-09,49,69,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0
236,2936,1982,31,Masters,Partnered,23661.0,1,0,2013-12-04,46,23,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0
237,9449,1958,55,Doctorates,Single,79761.0,0,1,2013-10-04,32,605,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0
238,7297,1973,41,Undergraduates,Single,7500.0,1,0,2013-12-26,54,57,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0
240,313,1968,45,Undergraduates,Single,73455.0,0,0,2013-10-28,98,2088,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0
241,9940,1958,55,Undergraduates,Partnered,64961.0,0,1,2012-12-23,97,1009,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0
242,10735,1971,42,Undergraduates,Single,22804.0,1,0,2013-07-31,75,26,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
243,9529,1990,23,Undergraduates,Partnered,73687.0,0,0,2013-11-28,8,1627,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1
244,6439,1958,54,Undergraduates,Partnered,61074.0,0,1,2012-08-17,37,1102,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0
245,7411,1964,50,Doctorates,Partnered,31686.0,1,1,2014-06-05,31,17,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
246,2176,1972,41,Undergraduates,Partnered,80134.0,1,0,2013-05-20,40,1690,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1
247,9265,1953,60,Undergraduates,Partnered,75027.0,0,1,2013-01-09,74,1390,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0
248,8867,1988,24,Doctorates,Partnered,67546.0,0,0,2012-08-31,90,2126,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
249,8932,1969,43,Masters,Partnered,65176.0,0,1,2012-10-29,57,1531,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0
250,10236,1975,38,Masters,Single,31160.0,1,0,2013-09-16,59,64,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0
251,6340,1985,28,Undergraduates,Single,29938.0,1,0,2013-10-27,52,26,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0
252,10089,1974,39,Undergraduates,Single,102692.0,0,0,2013-04-05,5,1112,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1
253,2227,1958,54,Masters,Partnered,26490.0,0,0,2012-09-22,92,210,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0
254,10992,1967,45,Undergraduates,Partnered,75702.0,1,1,2012-08-29,77,1148,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0
255,5304,1974,38,Doctorates,Single,30899.0,1,0,2012-10-13,35,33,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
256,309,1961,51,Doctorates,Partnered,63342.0,0,1,2012-10-16,48,1101,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0
257,3406,1964,48,Undergraduates,Single,45989.0,0,1,2012-10-22,97,322,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0
258,2661,1964,49,Undergraduates,Single,18701.0,1,1,2013-06-04,95,44,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0
259,3153,1957,56,Doctorates,Single,40737.0,2,1,2013-12-08,24,17,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0
260,10264,1979,33,Undergraduates,Single,15287.0,1,0,2012-10-10,60,31,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1
261,1184,1968,45,Doctorates,Single,69674.0,0,2,2013-05-22,46,845,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0
262,4200,1970,44,Masters,Partnered,44159.0,1,0,2014-06-17,85,275,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0
263,9396,1978,34,Doctorates,Partnered,37717.0,1,0,2012-11-23,31,25,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0
264,2387,1952,61,Masters,Partnered,43776.0,1,1,2013-02-03,9,275,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1
265,6690,1966,47,Masters,Partnered,38179.0,1,1,2013-03-14,30,90,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0
266,1225,1963,51,Undergraduates,Partnered,80124.0,0,0,2014-06-26,47,1495,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0
267,9703,1970,42,Doctorates,Partnered,38097.0,1,1,2012-10-15,70,184,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1
268,291,1970,43,Undergraduates,Partnered,72940.0,0,0,2013-06-19,13,981,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0
269,4557,1970,43,Undergraduates,Partnered,22070.0,1,0,2013-10-04,11,67,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0
270,2379,1953,59,Undergraduates,Single,69267.0,0,0,2012-09-22,31,1635,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1
271,5726,1983,31,Masters,Single,31788.0,1,0,2014-03-20,15,60,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0
272,3066,1975,39,Doctorates,Partnered,61905.0,0,1,2014-02-04,2,231,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0
273,6336,1960,54,Undergraduates,Partnered,29315.0,1,1,2014-04-06,55,48,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0
274,10967,1963,50,Undergraduates,Single,33378.0,1,1,2013-02-06,38,99,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0
275,2304,1963,50,Doctorates,Partnered,66313.0,0,1,2013-09-16,86,770,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0
276,3445,1956,57,Undergraduates,Single,60714.0,0,0,2013-01-17,56,957,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1
277,7828,1981,33,Masters,Partnered,77882.0,0,0,2014-04-30,29,818,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0
278,3762,1986,27,Doctorates,Single,69867.0,0,0,2013-04-02,30,925,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1
279,4391,1968,45,Masters,Single,63841.0,0,1,2013-04-21,64,908,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
280,4669,1981,32,Primary/Secondary,Partnered,24480.0,1,0,2013-02-11,46,102,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0
281,10144,1976,36,Undergraduates,Partnered,51369.0,0,1,2012-10-25,84,576,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0
282,8652,1946,66,Undergraduates,Partnered,37760.0,0,0,2012-08-31,20,317,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0
283,1672,1974,40,Doctorates,Partnered,65640.0,0,1,2014-03-01,74,461,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0
284,8962,1975,39,Masters,Partnered,44319.0,1,1,2014-04-17,18,37,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0
285,9974,1974,39,Undergraduates,Partnered,30631.0,1,0,2013-07-12,75,70,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0
286,10983,1952,61,Undergraduates,Partnered,75278.0,0,0,2013-01-29,17,930,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0
287,8148,1956,57,Masters,Partnered,50898.0,1,1,2013-01-08,88,859,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0
288,10102,1966,48,Undergraduates,Single,79946.0,0,0,2014-05-12,19,1478,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0
289,4697,1949,64,Masters,Single,35416.0,0,0,2013-06-13,62,390,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0
290,9262,1984,29,Masters,Partnered,32414.0,0,0,2013-07-04,11,52,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0
291,7254,1969,45,Undergraduates,Partnered,38361.0,1,0,2013-12-27,74,137,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0
292,4543,1980,32,Undergraduates,Partnered,82497.0,0,0,2012-10-31,32,1919,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0
293,4927,1971,43,Undergraduates,Partnered,16626.0,2,0,2014-01-15,76,68,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0
294,10451,1965,48,Undergraduates,Partnered,29672.0,1,1,2013-03-12,6,25,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0
295,2926,1952,60,Masters,Partnered,55951.0,0,1,2012-08-23,62,1374,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0
296,2874,1988,25,Masters,Single,35388.0,1,0,2013-03-07,20,32,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0
297,9738,1986,27,Masters,Partnered,42386.0,1,0,2013-01-13,43,100,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0
298,7119,1982,31,Undergraduates,Single,68627.0,0,0,2013-01-12,45,825,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0
299,3924,1965,49,Doctorates,Single,57912.0,0,1,2014-03-17,34,916,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0
300,5827,1958,56,Undergraduates,Single,35246.0,1,1,2014-04-16,53,62,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0
301,5596,1956,57,Masters,Partnered,58821.0,0,1,2013-10-12,44,728,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0
302,10812,1978,36,Doctorates,Partnered,46377.0,1,0,2014-03-01,89,90,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0
303,1717,1988,26,Undergraduates,Single,39747.0,1,0,2014-04-13,43,273,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0
304,9491,1984,30,Undergraduates,Partnered,23976.0,1,0,2013-12-27,68,66,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0
305,9274,1961,52,Masters,Partnered,80950.0,0,0,2013-03-28,44,1213,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0
306,6609,1966,46,Undergraduates,Single,27038.0,0,0,2012-09-18,64,107,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1
307,6963,1947,67,Undergraduates,Single,77457.0,0,0,2014-03-05,85,1157,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0
308,4440,1964,49,Masters,Partnered,64100.0,0,1,2013-09-10,93,546,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0
309,1379,1992,21,Masters,Partnered,42670.0,0,0,2013-04-27,12,241,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0
310,10032,1976,38,Undergraduates,Single,12571.0,1,0,2014-01-18,86,53,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0
311,2826,1967,46,Undergraduates,Partnered,22574.0,2,1,2013-10-28,28,37,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0
312,2437,1989,24,Undergraduates,Partnered,51381.5,0,0,2013-06-03,69,1611,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0
313,6320,1976,37,Masters,Single,70893.0,0,0,2013-02-06,42,1508,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0
314,3050,1966,47,Undergraduates,Partnered,54198.0,1,1,2013-12-17,13,235,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0
315,231,1956,58,Masters,Partnered,28839.0,1,1,2014-03-11,86,32,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0
316,2392,1972,41,Undergraduates,Partnered,40321.0,1,1,2013-07-29,59,102,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
317,9478,1985,27,Undergraduates,Single,66503.0,1,0,2012-08-14,30,401,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0
318,113,1951,62,Undergraduates,Partnered,30833.0,1,1,2013-07-16,33,28,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0
319,2863,1970,43,Undergraduates,Single,51381.5,1,2,2013-08-23,67,1052,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0
320,1802,1971,42,Undergraduates,Partnered,64795.0,0,1,2013-01-17,23,680,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0
321,520,1974,39,Undergraduates,Partnered,34421.0,1,0,2013-07-01,81,30,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
322,8275,1965,49,Doctorates,Single,47025.0,1,1,2014-02-09,6,20,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
323,9750,1961,52,Doctorates,Single,64325.0,0,1,2013-02-07,41,1307,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0
324,2607,1953,60,Undergraduates,Single,40464.0,0,1,2013-01-11,78,630,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0
325,7214,1957,56,Undergraduates,Partnered,62187.0,0,0,2013-07-05,49,1283,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0
326,5835,1976,37,Doctorates,Single,14849.0,1,0,2013-07-02,39,65,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0
327,3896,1984,29,Undergraduates,Partnered,27255.0,1,0,2013-11-07,3,37,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0
328,10350,1950,63,Doctorates,Partnered,54432.0,2,1,2013-05-09,37,38,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0
329,7786,1986,27,Doctorates,Single,29999.0,1,0,2013-02-13,22,160,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0
330,2861,1983,30,Undergraduates,Single,24072.0,1,0,2013-04-16,79,23,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0
331,663,1989,24,Doctorates,Single,33996.0,0,0,2013-09-11,46,71,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
332,10675,1956,57,Doctorates,Partnered,66334.0,0,1,2013-04-03,82,1161,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1
333,2521,1971,42,Masters,Partnered,35178.0,1,0,2013-01-10,10,59,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1
334,9592,1983,30,Undergraduates,Partnered,22010.0,1,0,2013-06-30,51,33,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0
335,10151,1960,52,Undergraduates,Single,62204.0,0,2,2012-09-12,38,946,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0
336,7381,1968,44,Undergraduates,Single,75693.0,0,0,2012-12-06,10,1442,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1
337,4099,1972,40,Undergraduates,Partnered,30675.0,1,0,2012-11-12,14,62,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0
338,9560,1965,48,Undergraduates,Partnered,83003.0,0,0,2013-03-03,18,1674,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1
340,10172,1988,24,Undergraduates,Single,68655.0,0,0,2012-08-10,95,1538,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0
341,11191,1986,27,Undergraduates,Single,41411.0,0,0,2013-12-07,11,139,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0
342,9707,1969,43,Doctorates,Partnered,55212.0,0,1,2012-11-23,65,1182,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0
343,6245,1950,63,Doctorates,Partnered,59292.0,0,1,2013-06-13,71,507,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
344,8234,1973,40,Primary/Secondary,Partnered,27190.0,1,0,2013-08-15,13,18,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1
345,1411,1952,61,Undergraduates,Single,82623.0,0,0,2013-11-10,58,940,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0
346,8553,1965,48,Undergraduates,Partnered,44300.0,1,1,2013-06-23,65,42,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0
347,1826,1970,44,Undergraduates,Single,84835.0,0,0,2014-06-16,0,1190,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1
348,8842,1971,42,Undergraduates,Single,30372.0,1,1,2012-12-25,33,44,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
349,11030,1976,38,Masters,Partnered,33181.0,1,0,2014-01-03,90,16,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0
350,2579,1957,56,Undergraduates,Partnered,71113.0,0,1,2013-12-17,95,835,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0
351,175,1986,27,Undergraduates,Partnered,71952.0,1,0,2013-01-10,93,1443,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0
352,9185,1966,47,Doctorates,Single,69759.0,0,0,2013-10-28,38,1029,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1
353,11056,1974,38,Undergraduates,Partnered,72099.0,0,0,2012-10-27,18,1188,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0
354,9365,1976,37,Doctorates,Single,60000.0,0,1,2012-12-22,57,1277,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0
355,6201,1978,35,Undergraduates,Single,38643.0,1,1,2013-11-29,45,49,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0
356,2061,1955,58,Undergraduates,Partnered,50737.0,0,1,2013-05-11,61,99,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0
357,6184,1969,43,Doctorates,Partnered,68462.0,0,0,2012-12-12,6,1670,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0
358,6142,1943,70,Masters,Partnered,65073.0,0,0,2013-08-20,65,900,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0
